diario,seccion,sustantivos,adjetivos,verbos,candidatos,terminos,etica,gestion,ideologia,personalidad,positiva,negativa,dsustantiva,dvalorativa
lanacion,politica,"precandidata,gobierno,inseguridad",opositor,"acompañar,sumar,morir","Diego Santilli,Graciela Ocaña","precandidata,gobierno,inseguridad,opositor,acompañar,sumar,morir",0.0434782608695652,0.036144578313253,0,0.0434782608695652,0.024390243902439,0,etica,positiva
infobae,politica,"precandidata,diputada,fuego,presidente,titular,interna,tensión,precandidato,encuesta,mano,joven","amigo,ex,inesperado","agitar,desatar,seguir,crecer","María Eugenia Vidal,María Eugenia Vidal,Javier Milei","precandidata,diputada,fuego,presidente,titular,interna,tensión,precandidato,encuesta,mano,joven,amigo,ex,inesperado,agitar,desatar,seguir,crecer",0,0.0543478260869565,0.0467289719626168,0.0606060606060606,0,0.0238095238095238,personalidad,negativa
infobae,politica,"","","",María Eugenia Vidal,",,",0,0,0,0,0,0,otras,neutra
infobae,politica,"manual,campaña,endurecimiento,derecha,centro,insulto",nuevo,"leyendo,correr,ocupar,aplastar",Javier Milei,"manual,campaña,endurecimiento,derecha,centro,insulto,nuevo,leyendo,correr,ocupar,aplastar",0,0.0227272727272727,0,0,0,0,gestion,neutra
lanacion,politica,"campaña,clima,apatía,precandidata,diputada,desafío,núcleo,votante,macrismo,casa,matriz,legislativa","anómalo,social,electoral,nacional,junto,duro,próximo","lidiar,retener",María Eugenia Vidal,"campaña,clima,apatía,precandidata,diputada,desafío,núcleo,votante,macrismo,casa,matriz,legislativa,anómalo,social,electoral,nacional,junto,duro,próximo,lidiar,retener",0.027027027027027,0.0526315789473684,0.0648148148148148,0,0.0181818181818182,0,ideologia,positiva
lanacion,politica,"apoyo,reelección,vuelta,2023,respaldo,sector,peligro,fuga,fuerza","primero,extremista","acercar él,obtener,conseguir,anhelar,reconvertir él,pelear,necesitar,asegurar él,evitar",Javier Milei,"apoyo,reelección,vuelta,2023,respaldo,sector,peligro,fuga,fuerza,primero,extremista,acercar él,obtener,conseguir,anhelar,reconvertir él,pelear,necesitar,asegurar él,evitar",0,0,0.027027027027027,0.0277777777777778,0.0185185185185185,0,personalidad,positiva
lanacion,politica,"primaria,votante,espacio,estilo,jefa,boleta,rival,exgobernadora,interna",radicalizado,"especular,comulgar,tentar él",Ricardo López Murphy,"primaria,votante,espacio,estilo,jefa,boleta,rival,exgobernadora,interna,radicalizado,especular,comulgar,tentar él",0,0,0,0.0344827586206897,0,0,personalidad,neutra
lanacion,politica,"sufragio,exministro,cosecha","descontado,general,junto","dar,sumar,medir",Leandro Santoro,"sufragio,exministro,cosecha,descontado,general,junto,dar,sumar,medir",0,0.0232558139534884,0,0.0833333333333333,0,0,personalidad,neutra
lanacion,politica,"interna,fuerza","",medir,Adolfo Rubinstein,"interna,fuerza,,medir",0,0,0.0212765957446809,0,0.0277777777777778,0,ideologia,positiva
lanacion,politica,"credencial,gestión,valor,campaña",agregado,"","Ricardo López Murphy,María Eugenia Vidal","credencial,gestión,valor,campaña,agregado,",0,0.024390243902439,0.0206185567010309,0,0,0,gestion,neutra
paginadoce,politica,"declaración,pudor,2015,2019,deuda,gobierno,jefe,gabinete,humor,endeudamiento,provincia,transfusión,sangre",sorpresivo,"llegar,afirmar,emitir,volver,acudir,preocupir,preocupar,ironizar",María Eugenia Vidal,"declaración,pudor,2015,2019,deuda,gobierno,jefe,gabinete,humor,endeudamiento,provincia,transfusión,sangre,sorpresivo,llegar,afirmar,emitir,volver,acudir,preocupir,preocupar,ironizar",0.0263157894736842,0.0520833333333333,0.0450450450450451,0.0263157894736842,0.0178571428571429,0.0444444444444444,gestion,negativa
infobae,sociedad,"posición,polémica,presidente,precandidato,arco,elección,adoctrinamiento,crítica,tono,profesora,año","principal,político,oficialista,inminente","emitir,negar,tratar,apuntar","Victoria Tolosa Paz,Leandro Santoro","posición,polémica,presidente,precandidato,arco,elección,adoctrinamiento,crítica,tono,profesora,año,principal,político,oficialista,inminente,emitir,negar,tratar,apuntar",0,0.0537634408602151,0.0560747663551402,0.0285714285714286,0.0188679245283019,0.0476190476190476,ideologia,negativa
infobae,sociedad,"precandidata,diputado,provincia,crítica,desempeño,manifiesto,función,formación,formación,estructura,caso,contenido,forma,debate","docente,docente,pedagógico","expresar,quedar,actuar,tener,tener,enseñar,creer,mezclar,armar",Victoria Tolosa Paz,"precandidata,diputado,provincia,crítica,desempeño,manifiesto,función,formación,formación,estructura,caso,contenido,forma,debate,docente,docente,pedagógico,expresar,quedar,actuar,tener,tener,enseñar,creer,mezclar,armar",0.0238095238095238,0.05,0.0256410256410256,0.0238095238095238,0,0.0408163265306122,gestion,negativa
infobae,sociedad,"precandidato,diputado,espacio,ámbito,tipo,cosa,programa,coyuntura","porteño,docente,acostumbrado","sostener,discutir",Leandro Santoro,"precandidato,diputado,espacio,ámbito,tipo,cosa,programa,coyuntura,porteño,docente,acostumbrado,sostener,discutir",0,0.0337078651685393,0,0,0,0.027027027027027,gestion,negativa
infobae,espectaculos,"pregunta,incursión,marido,mundo,política,lista","primero,vinculado",hacer,Ricardo López Murphy,"pregunta,incursión,marido,mundo,política,lista,primero,vinculado,hacer",0,0,0,0,0,0,otras,neutra
clarin,politica,"noche,sábado,dirigente,partido,senador,senador,ministro,senador,par,ministro,precandidato,intendenta","ex,mendocino,riojano,ex,formoseño,fueguino,ex","suceder,dialogar,saludar",Adolfo Rubinstein,"noche,sábado,dirigente,partido,senador,senador,ministro,senador,par,ministro,precandidato,intendenta,ex,mendocino,riojano,ex,formoseño,fueguino,ex,suceder,dialogar,saludar",0,0.0412371134020619,0.0450450450450451,0.3,0,0.0217391304347826,personalidad,negativa
clarin,politica,"provincia,gobernador,diputado,precandidato,diputado",mendocino,llegar,Facundo Manes,"provincia,gobernador,diputado,precandidato,diputado,mendocino,llegar",0,0.0617283950617284,0.0306122448979592,0,0,0.032258064516129,gestion,negativa
lanacion,politica,"contexto,precandidata,diputada,apuesta,provincia,escenario,futuro","nacional,kirchnerista,político","analizar,atravesar",Victoria Tolosa Paz,"contexto,precandidata,diputada,apuesta,provincia,escenario,futuro,nacional,kirchnerista,político,analizar,atravesar",0,0.0340909090909091,0.0495049504950495,0.0357142857142857,0.0217391304347826,0,ideologia,positiva
lanacion,politica,"representación,lista,diputado,responsabilidad,persona,septiembre,voto,participación,nivel","único,tercero,mayoritario","tener,decir,remarcar,esperar",Victoria Tolosa Paz,"representación,lista,diputado,responsabilidad,persona,septiembre,voto,participación,nivel,único,tercero,mayoritario,tener,decir,remarcar,esperar",0,0,0.0377358490566038,0,0,0,ideologia,neutra
infobae,sociedad,"posición,polémica,presidente,precandidato,arco,elección,adoctrinamiento,crítica,tono,profesora,año","principal,político,oficialista,inminente","emitir,negar,tratar,apuntar","Victoria Tolosa Paz,Leandro Santoro","posición,polémica,presidente,precandidato,arco,elección,adoctrinamiento,crítica,tono,profesora,año,principal,político,oficialista,inminente,emitir,negar,tratar,apuntar",0,0.0537634408602151,0.0560747663551402,0.0285714285714286,0.0188679245283019,0.0476190476190476,ideologia,negativa
infobae,sociedad,"precandidata,diputado,provincia,crítica,desempeño,manifiesto,función,formación,formación,estructura","docente,docente,pedagógico","expresar,quedar,actuar,tener,tener,enseñar",Victoria Tolosa Paz,"precandidata,diputado,provincia,crítica,desempeño,manifiesto,función,formación,formación,estructura,docente,docente,pedagógico,expresar,quedar,actuar,tener,tener,enseñar",0,0.0425531914893617,0,0.0285714285714286,0,0.0232558139534884,gestion,negativa
infobae,sociedad,"precandidato,diputado,espacio,ámbito,tipo,cosa,programa,coyuntura","porteño,docente,acostumbrado","sostener,discutir",Leandro Santoro,"precandidato,diputado,espacio,ámbito,tipo,cosa,programa,coyuntura,porteño,docente,acostumbrado,sostener,discutir",0,0.0337078651685393,0,0,0,0.027027027027027,gestion,negativa
lanacion,espectaculos,"situación,candidatura,esposo,mundo,política,lista","","aprovechar,respaldar",Ricardo López Murphy,"situación,candidatura,esposo,mundo,política,lista,,aprovechar,respaldar",0,0,0.0306122448979592,0,0,0,ideologia,neutra
lanacion,espectaculos,"",mejor,luchar,Ricardo López Murphy,",mejor,luchar",0,0,0,0,0.0277777777777778,0,otras,positiva
infobae,politica,"precandidato,oposición,festejo,imagen,presidente,mínimo,perspectiva,nivel,precandidato,oposición,crítica,cumpleaños,cuarentena,embestida,adoctrinamiento,escuela,parte,docente,tal,vez,presidente,forma,violencia","histórico,electoral,nacional,pleno,nuevo,aceptable","desplomar,afectar,parecer,dejar,focalizar","María Eugenia Vidal,Diego Santilli,Facundo Manes,Javier Milei,Ricardo López Murphy","precandidato,oposición,festejo,imagen,presidente,mínimo,perspectiva,nivel,precandidato,oposición,crítica,cumpleaños,cuarentena,embestida,adoctrinamiento,escuela,parte,docente,tal,vez,presidente,forma,violencia,histórico,electoral,nacional,pleno,nuevo,aceptable,desplomar,afectar,parecer,dejar,focalizar",0,0.0660377358490566,0.0847457627118644,0.0625,0.0147058823529412,0.0535714285714286,ideologia,negativa
infobae,politica,"basta,violencia,través,red",social,"tener,decir él,querer,imponer,señalar",María Eugenia Vidal,"basta,violencia,través,red,social,tener,decir él,querer,imponer,señalar",0.0384615384615385,0,0,0,0,0,etica,neutra
infobae,politica,"precandidata,diputada,tanto,solo,adoctrinamiento,maestra,también,maltrato,video","junto,porteño","recorrer,referir,observar,viralizar","María Eugenia Vidal,Diego Santilli","precandidata,diputada,tanto,solo,adoctrinamiento,maestra,también,maltrato,video,junto,porteño,recorrer,referir,observar,viralizar",0,0.032967032967033,0,0,0,0,gestion,neutra
infobae,politica,"intendente,campaña,parte,actitud,adolescente,frente,discurso,profesora",porteño,"sumar,preferir,celebrar","Diego Santilli,Facundo Manes","intendente,campaña,parte,actitud,adolescente,frente,discurso,profesora,porteño,sumar,preferir,celebrar",0,0,0,0,0,0,otras,neutra
infobae,politica,"acto,sábado,agenda,chicana,precandidato,diputado,economista,zurdo,mierda","mulitudinario,recargada,liberal","faltar,tildar","Facundo Manes,Ricardo López Murphy,Javier Milei","acto,sábado,agenda,chicana,precandidato,diputado,economista,zurdo,mierda,mulitudinario,recargada,liberal,faltar,tildar",0,0.0333333333333333,0,0.0333333333333333,0,0.0263157894736842,personalidad,negativa
infobae,politica,"calle,acto,plaza,vez,viernes,plan,agenda,campaña,polémica,docente","porteña,joven,social,militante","caminar,hacer,convocar,elegir,militar,asegurar,quitar,retomar,elegir,sumar él",Javier Milei,"calle,acto,plaza,vez,viernes,plan,agenda,campaña,polémica,docente,porteña,joven,social,militante,caminar,hacer,convocar,elegir,militar,asegurar,quitar,retomar,elegir,sumar él",0.025,0.03,0,0,0,0,gestion,neutra
infobae,politica,"campaña,candidato,oficialismo,elección,proyecto,país,radicalismo,liderazgo,opositor","próximo,claro,fuerte","hacer,decir,subestimar,gustar,debatir,tener,querer,doblar,romper,salir,defender,avisar,disputar","Ricardo López Murphy,Diego Santilli,Facundo Manes,Facundo Manes","campaña,candidato,oficialismo,elección,proyecto,país,radicalismo,liderazgo,opositor,próximo,claro,fuerte,hacer,decir,subestimar,gustar,debatir,tener,querer,doblar,romper,salir,defender,avisar,disputar",0.024390243902439,0.0612244897959184,0.0625,0.024390243902439,0.0714285714285714,0.0416666666666667,ideologia,positiva
paginadoce,politica,"propuesta,reconstrucción,trabajo,producción,diversidad,subjetividad,espacio,cuidado,posición,espacio,día,pié,ridiculización,perspectiva,posición","planteado,posible,ecológico,feminista,gran,social,recortado,miope","necesitar,abrir,lograr,querer,dar,refrendar",Leandro Santoro,"propuesta,reconstrucción,trabajo,producción,diversidad,subjetividad,espacio,cuidado,posición,espacio,día,pié,ridiculización,perspectiva,posición,planteado,posible,ecológico,feminista,gran,social,recortado,miope,necesitar,abrir,lograr,querer,dar,refrendar",0.0222222222222222,0.0384615384615385,0,0.0222222222222222,0.0158730158730159,0,gestion,positiva
lanacion,politica,"secretaria,oposición,precandidato,diputado,episodio,exministro,local",nacional,"solidarizar,criticar,terminar,retirar él",Ricardo López Murphy,"secretaria,oposición,precandidato,diputado,episodio,exministro,local,nacional,solidarizar,criticar,terminar,retirar él",0,0.0340909090909091,0.0495049504950495,0.115384615384615,0,0.0277777777777778,personalidad,negativa
clarin,politica,interna,"sorpresivo,amarillo",prevalecer,"Diego Santilli,Facundo Manes","interna,sorpresivo,amarillo,prevalecer",0,0,0,0,0,0,otras,neutra
clarin,politica,"fuerza,fuera,grieta,cifra","marginal,mismo","sumar,ir,cerrar","Florencio Randazzo,José Luis Espert,Nicolás del Caño","fuerza,fuera,grieta,cifra,marginal,mismo,sumar,ir,cerrar",0.04,0,0,0,0.0232558139534884,0,etica,positiva
clarin,politica,"modo,búnker,punto,encuentro,mendocino,precandidato,senador,intendenta",formoseño,llegar,Adolfo Rubinstein,"modo,búnker,punto,encuentro,mendocino,precandidato,senador,intendenta,formoseño,llegar",0,0,0,0.0384615384615385,0,0.0294117647058824,personalidad,negativa
clarin,politica,"",junto,"",Facundo Manes,",junto,",0,0,0,0,0,0,otras,neutra
clarin,politica,"presidenta,partido,referencia,capital","principal,correntín",venir,María Eugenia Vidal,"presidenta,partido,referencia,capital,principal,correntín,venir",0,0.0238095238095238,0,0,0.024390243902439,0,gestion,positiva
clarin,politica,"neurólogo,precandidato,diputado,provincia,economista,raíz,diputado,lista","nacional,radical,único,porteño,apadrín","estar,integrar","Facundo Manes,Martín Tetaz","neurólogo,precandidato,diputado,provincia,economista,raíz,diputado,lista,nacional,radical,único,porteño,apadrín,estar,integrar",0,0.0444444444444444,0.0480769230769231,0.032258064516129,0,0.0256410256410256,ideologia,negativa
lanacion,politica,"tiempo,gestión,mundo,plata,gobierno,jefe,crítica,solo,también,exgobernadora","","decir,prestar,resultar,endeudo ,ironizar,dirigir",María Eugenia Vidal,"tiempo,gestión,mundo,plata,gobierno,jefe,crítica,solo,también,exgobernadora,,decir,prestar,resultar,endeudo ,ironizar,dirigir",0.032258064516129,0.0444444444444444,0,0.103448275862069,0.0204081632653061,0.0256410256410256,personalidad,negativa
lanacion,politica,"exgobernadora,semana","",acusar,María Eugenia Vidal,"exgobernadora,semana,,acusar",0,0,0,0.0555555555555556,0,0,personalidad,neutra
lanacion,espectaculos,"pregunta,incursión,marido,mundo,política,lista","primero,vinculado",hacer,Ricardo López Murphy,"pregunta,incursión,marido,mundo,política,lista,primero,vinculado,hacer",0,0,0,0,0,0,otras,neutra
lanacion,espectaculos,vocación,"junto,solidario",tener,"Sandra Pitta,Ricardo López Murphy","vocación,junto,solidario,tener",0,0,0,0,0,0,otras,neutra
lanacion,espectaculos,"",mejor,luchar,Ricardo López Murphy,",mejor,luchar",0,0,0,0,0.0277777777777778,0,otras,positiva
clarin,politica,"campaña,diferencia,recurso,logística,lista","gasolero,abismal",empezar,María Eugenia Vidal,"campaña,diferencia,recurso,logística,lista,gasolero,abismal,empezar",0,0,0,0,0,0,otras,neutra
clarin,politica,especialista,único,"",Martín Tetaz,"especialista,único,",0,0,0,0,0,0,otras,neutra
clarin,politica,"voluntad,transformación,radicalismo,distrito","",surgir,Facundo Manes,"voluntad,transformación,radicalismo,distrito,,surgir",0,0,0,0,0,0,otras,neutra
clarin,politica,"liderazgo,dirigente","nuevo,radical","ir,surgir,consolidar",Facundo Manes,"liderazgo,dirigente,nuevo,radical,ir,surgir,consolidar",0,0,0,0.0909090909090909,0.024390243902439,0,personalidad,positiva
clarin,politica,"ingreso,política,2017,ministro",partidario,"ubicar,nombrar",Adolfo Rubinstein,"ingreso,política,2017,ministro,partidario,ubicar,nombrar",0,0.0238095238095238,0,0.0434782608695652,0,0,personalidad,neutra
clarin,politica,"votante,discurso,motivo,fuga,boleta,lista,radical,sector,progresismo,parte,electorado,irrupción","identificado,encabezado,porteño","apuntar,endurecer,evitar,buscar,convencer,recuperar,inclinar","Ricardo López Murphy,María Eugenia Vidal,Javier Milei","votante,discurso,motivo,fuga,boleta,lista,radical,sector,progresismo,parte,electorado,irrupción,identificado,encabezado,porteño,apuntar,endurecer,evitar,buscar,convencer,recuperar,inclinar",0,0,0,0,0,0,otras,neutra
clarin,politica,"vigor,resurgimiento,nivel,vocación,candidatura,provincia,figura","fuerte,territorial,transformador","costar,recuperar,empezar,entusiasmar,fundamentar",Facundo Manes,"vigor,resurgimiento,nivel,vocación,candidatura,provincia,figura,fuerte,territorial,transformador,costar,recuperar,empezar,entusiasmar,fundamentar",0,0.0217391304347826,0,0,0.0204081632653061,0.0256410256410256,gestion,negativa
